DATE;INSTITUTION;FULL_FARE;STUDENT;TEACHER;SIXTY_YEARS_OLD;TICKET;CHILD;PERSONNEL;FREE;BANK CARD
27.05.2021;Ýzdeniz Maskematik;31;7;0;2;0;0;0;0;0
27.05.2021;Izulas;62378;20865;441;2351;9;0;3513;9035;0
27.05.2021;NOSTALJÝK TRAMVAY;28;10;0;0;0;0;0;0;0
27.05.2021;Ýzmir BB - Atik Yönetimi DB;1204;683;16;16;0;0;0;234;0
27.05.2021;Izdeniz;19631;6208;235;518;622;0;554;1108;0
27.05.2021;Seferihisar Mot. Taþ. Kooperat;3557;993;37;119;3;0;231;415;0
27.05.2021;Ýzmir Doðal Yaþam Parký;20;14;1;0;0;0;0;1;0
27.05.2021;Tramvay Karþýyaka;7701;3530;126;302;14;0;178;419;0
27.05.2021;Ýzban;98930;30396;1041;2399;276;0;3666;8994;0
27.05.2021;Eshot;255776;86101;1947;9700;173;0;16068;35256;0
27.05.2021;BÝSÝM;4;1;0;0;0;0;0;0;0
28.05.2021;Ýzmir Doðal Yaþam Parký;23;10;1;2;0;0;0;2;0
28.05.2021;Ýzban;105889;33506;1093;2494;338;0;3769;9006;0
28.05.2021;Ýzmir BB - Atik Yönetimi DB;1398;825;33;12;0;0;0;216;0
28.05.2021;BÝSÝM;20;9;0;0;0;0;0;0;0
28.05.2021;Izdeniz;20192;6626;248;514;626;0;548;1180;0
28.05.2021;Eshot;261164;90821;1953;9829;220;0;15866;35178;0
28.05.2021;Tramvay Konak;25408;11154;335;956;45;0;1168;2222;0
28.05.2021;NOSTALJÝK TRAMVAY;26;11;0;0;0;0;0;0;0
28.05.2021;Metro Maskematik;222;27;3;6;0;0;0;0;0
28.05.2021;Tramvay Karþýyaka;8430;4002;114;276;24;0;217;530;0
28.05.2021;Izulas;63012;21234;439;2319;12;0;3488;9118;0
28.05.2021;Ýzdeniz Maskematik;34;8;0;1;0;0;0;0;0
28.05.2021;Seferihisar Mot. Taþ. Kooperat;3883;1133;55;155;4;0;235;485;0
28.05.2021;Metro;105052;34130;1009;3322;415;0;4578;8385;0
29.05.2021;Eshot;93017;24875;299;2027;102;0;8803;10280;0
29.05.2021;Metro;28378;8414;132;601;225;0;1211;1976;0
29.05.2021;Izulas;46;12;0;1;0;0;2;7;0
29.05.2021;Ýzban;29989;7609;169;454;187;0;1521;2275;0
29.05.2021;Ýzmir BB - Atik Yönetimi DB;120;30;2;2;0;0;0;45;0
29.05.2021;Metro Maskematik;262;15;0;2;0;0;0;0;0
29.05.2021;Tramvay Konak;2766;1239;29;57;2;0;254;233;0
29.05.2021;Tramvay Karþýyaka;602;355;5;15;1;0;34;41;0
29.05.2021;Izdeniz;473;110;7;11;18;0;9;26;0
29.05.2021;Ýzdeniz Maskematik;12;1;0;0;0;0;0;0;0
29.05.2021;Seferihisar Mot. Taþ. Kooperat;1326;249;5;28;2;0;108;131;0
29.05.2021;Ýzmir Doðal Yaþam Parký;0;2;0;0;0;0;0;0;0
30.05.2021;Metro;15213;5796;162;323;248;0;817;1276;0
30.05.2021;Ýzdeniz Maskematik;4;0;0;0;0;0;0;0;0
30.05.2021;Eshot;53531;15740;357;1099;118;0;5838;6770;0
30.05.2021;Seferihisar Mot. Taþ. Kooperat;883;143;4;11;1;0;84;108;0
30.05.2021;Izdeniz;222;48;2;2;16;0;5;21;0
30.05.2021;Tramvay Konak;1347;795;20;26;8;0;148;145;0
30.05.2021;Ýzmir BB - Atik Yönetimi DB;56;15;0;1;0;0;0;23;0
30.05.2021;Tramvay Karþýyaka;298;254;1;2;1;0;19;24;0
30.05.2021;Ýzban;18620;5127;136;244;189;0;1099;1682;0
30.05.2021;Metro Maskematik;127;3;0;12;0;0;0;0;0
31.05.2021;Metro;108899;34280;1016;3572;526;0;4956;9098;0
31.05.2021;Izdeniz;19680;5770;201;551;456;0;593;1099;0
31.05.2021;Izulas;66906;21861;461;2500;12;0;3706;9473;0
31.05.2021;Ýzmir Doðal Yaþam Parký;23;4;1;0;0;0;0;0;0
31.05.2021;Tramvay Karþýyaka;7781;3728;116;338;28;0;179;484;0
31.05.2021;Ýzdeniz Maskematik;45;7;3;2;0;0;0;0;0
31.05.2021;Ýzban;105695;32091;1115;2650;323;0;3883;9435;0
31.05.2021;NOSTALJÝK TRAMVAY;26;13;0;0;0;0;0;0;0
31.05.2021;Seferihisar Mot. Taþ. Kooperat;3823;1151;53;148;3;0;233;468;0
31.05.2021;Ýzmir BB - Atik Yönetimi DB;1406;706;17;13;0;0;0;283;0
31.05.2021;Eshot;271513;91426;1941;10445;166;0;16534;37635;0
31.05.2021;Tramvay Konak;25491;9724;318;923;26;0;1261;2264;0
31.05.2021;BÝSÝM;12;8;0;0;0;0;0;0;0
31.05.2021;Metro Maskematik;159;20;3;10;0;0;0;0;0
1.06.2021;Tramvay Karþýyaka;8473;3987;144;330;17;0;171;494;0
1.06.2021;Eshot;265692;93639;2692;9919;202;0;16634;36028;0
1.06.2021;Ýzban;103018;32329;1375;2387;338;0;3902;9281;0
1.06.2021;Izulas;65127;22872;580;2356;9;0;3725;9251;0
1.06.2021;Ýzmir Doðal Yaþam Parký;18;7;1;0;0;0;0;0;0
1.06.2021;Metro;112161;36973;1275;3549;571;0;5226;9009;0
1.06.2021;Tramvay Konak;26712;11115;406;948;27;0;1371;2288;0
1.06.2021;BÝSÝM;13;6;0;0;0;0;0;0;0
1.06.2021;Ýzdeniz Maskematik;220;5;1;3;0;0;0;0;0
1.06.2021;Metro Maskematik;409;25;0;8;0;0;0;0;0
1.06.2021;Seferihisar Mot. Taþ. Kooperat;3474;1056;64;102;2;0;243;475;0
1.06.2021;Izdeniz;20184;6310;248;507;619;0;568;1188;0
1.06.2021;NOSTALJÝK TRAMVAY;31;12;0;0;0;0;0;0;0
1.06.2021;Ýzmir BB - Atik Yönetimi DB;1245;609;13;15;0;0;0;271;0
2.06.2021;Tramvay Karþýyaka;13448;6170;226;588;33;0;230;815;0
2.06.2021;Metro;107185;36261;1086;3582;631;0;4888;8666;0
2.06.2021;Izulas;67327;24142;470;2502;18;0;3705;9206;0
2.06.2021;Ýzmir BB - Atik Yönetimi DB;1532;674;20;13;0;0;0;310;0
2.06.2021;Ýzdeniz Maskematik;158;9;0;4;0;0;0;0;0
2.06.2021;Ýzmir Doðal Yaþam Parký;9;4;0;0;0;0;0;0;0
2.06.2021;BÝSÝM;15;5;0;0;0;0;0;0;0
2.06.2021;Tramvay Konak;28038;11973;427;1068;58;0;1400;2379;0
2.06.2021;Ýzban;104798;34336;1179;2464;315;0;3870;9328;0
2.06.2021;Eshot;279410;101607;2261;10517;176;0;17065;37619;0
2.06.2021;NOSTALJÝK TRAMVAY;22;8;1;0;0;0;0;0;0
2.06.2021;Izdeniz;23441;7886;315;645;894;0;631;1283;0
2.06.2021;Seferihisar Mot. Taþ. Kooperat;3850;1137;59;98;4;0;215;485;0
2.06.2021;Metro Maskematik;562;32;2;7;0;0;0;0;0
3.06.2021;Tramvay Konak;27822;12003;365;952;44;0;1392;2296;0
3.06.2021;Ýzdeniz Maskematik;274;4;2;2;0;0;0;0;0
3.06.2021;Ýzmir BB - Atik Yönetimi DB;1376;627;17;21;0;0;0;279;0
3.06.2021;Seferihisar Mot. Taþ. Kooperat;3902;1269;70;112;3;0;249;453;0
3.06.2021;Izdeniz;21774;6705;287;556;853;0;634;1249;0
3.06.2021;Metro Maskematik;473;17;1;2;0;0;0;0;0
3.06.2021;Ýzban;109330;34426;1420;2750;343;0;3966;9666;0
3.06.2021;Ýzmir Doðal Yaþam Parký;4;3;2;1;0;0;0;1;0
3.06.2021;Tramvay Karþýyaka;9216;4210;158;328;26;0;211;583;0
3.06.2021;BÝSÝM;11;3;0;0;0;0;0;0;0
3.06.2021;Izulas;66612;24217;625;2324;18;0;3735;9225;0
3.06.2021;NOSTALJÝK TRAMVAY;54;16;1;0;0;0;0;0;0
3.06.2021;Eshot;273707;98206;2781;10130;274;0;16857;36901;0
3.06.2021;Metro;108347;37202;1285;3473;455;0;4927;8627;0
4.06.2021;Izulas;66037;23798;612;2339;16;0;3758;9400;0
4.06.2021;Tramvay Konak;27172;12170;388;887;54;0;1320;2273;0
4.06.2021;Metro;109461;37841;1317;3524;472;0;4815;9024;0
4.06.2021;Ýzmir Doðal Yaþam Parký;5;8;0;0;0;0;0;1;0
4.06.2021;Seferihisar Mot. Taþ. Kooperat;4067;1208;71;146;2;0;242;501;0
4.06.2021;Ýzdeniz Maskematik;76;15;5;1;0;0;0;0;0
4.06.2021;Tramvay Karþýyaka;9409;4516;188;372;30;0;205;536;0
4.06.2021;Metro Maskematik;276;18;0;8;0;0;0;0;0
4.06.2021;Eshot;273412;98354;2779;9687;240;0;16478;36222;0
4.06.2021;Ýzban;106605;33866;1417;2429;353;0;3915;9122;0
4.06.2021;NOSTALJÝK TRAMVAY;31;19;0;0;0;0;0;0;0
4.06.2021;BÝSÝM;20;10;0;0;0;0;0;0;0
4.06.2021;Izdeniz;21644;6962;338;579;967;0;655;1220;0
4.06.2021;Ýzmir BB - Atik Yönetimi DB;1248;640;18;13;0;0;0;277;0
5.06.2021;Ýzban;94092;28214;759;1787;318;0;2669;7049;0
5.06.2021;Metro;88448;27752;711;2466;834;0;2602;5976;0
5.06.2021;Izdeniz;23874;7205;304;452;1557;0;371;1171;0
5.06.2021;Izulas;65010;20343;282;2096;36;0;3155;7790;0
5.06.2021;Seferihisar Mot. Taþ. Kooperat;3170;994;29;99;6;0;173;366;0
5.06.2021;Metro Maskematik;231;22;2;12;0;0;0;0;0
5.06.2021;Eshot;222039;72859;1201;7197;213;0;11812;26610;0
5.06.2021;Tramvay Konak;23645;10212;260;654;66;0;858;1733;0
5.06.2021;BÝSÝM;21;6;0;0;0;0;0;0;0
5.06.2021;Ýzdeniz Maskematik;89;12;1;1;0;0;0;0;0
5.06.2021;Ýzmir Doðal Yaþam Parký;312;57;12;5;0;0;0;5;0
5.06.2021;Tramvay Karþýyaka;9776;4325;141;289;53;0;228;577;0
5.06.2021;NOSTALJÝK TRAMVAY;90;28;4;1;0;0;0;0;0
5.06.2021;Ýzmir BB - Atik Yönetimi DB;1564;554;18;11;0;0;0;279;0
6.06.2021;Ýzmir BB - Atik Yönetimi DB;46;6;0;1;0;0;0;22;0
6.06.2021;Tramvay Konak;1501;865;53;19;6;0;202;199;0
6.06.2021;Ýzdeniz Maskematik;6;0;0;0;0;0;0;0;0
6.06.2021;Ýzban;19225;4643;511;240;171;0;1112;1785;0
6.06.2021;Izdeniz;258;55;5;2;20;0;6;21;0
6.06.2021;Seferihisar Mot. Taþ. Kooperat;808;166;9;17;0;0;81;98;0
6.06.2021;Izulas;12299;3428;313;266;5;0;1258;1784;0
6.06.2021;Metro;11619;3894;436;249;92;0;836;1057;0
6.06.2021;Eshot;47146;13774;1152;907;145;0;5284;6467;0
6.06.2021;Metro Maskematik;53;4;0;0;0;0;0;0;0
6.06.2021;Ýzmir Doðal Yaþam Parký;18;4;2;2;0;0;0;1;0
6.06.2021;Tramvay Karþýyaka;373;192;27;4;0;0;23;36;0
7.06.2021;Ýzdeniz Maskematik;121;8;0;0;0;0;0;0;0
7.06.2021;Ýzmir BB - Atik Yönetimi DB;1103;548;10;7;0;0;0;293;0
7.06.2021;Ýzban;112115;35642;1538;2696;369;0;4135;9895;0
7.06.2021;Izulas;71047;27434;706;2533;26;0;3945;10066;0
7.06.2021;Tramvay Karþýyaka;8916;4389;167;307;19;0;242;490;0
7.06.2021;Metro Maskematik;400;26;1;13;0;0;0;0;0
7.06.2021;NOSTALJÝK TRAMVAY;28;22;1;0;0;0;0;0;0
7.06.2021;Tramvay Konak;28246;12684;496;979;52;0;1345;2408;0
7.06.2021;Metro;119474;41708;1612;3720;876;0;5443;9454;0
7.06.2021;Ýzmir Doðal Yaþam Parký;45;13;0;0;0;0;0;2;0
7.06.2021;Seferihisar Mot. Taþ. Kooperat;4067;1422;80;159;3;0;227;528;0
7.06.2021;Eshot;293719;109584;3603;10895;227;0;17751;40766;0
7.06.2021;Izdeniz;22476;7157;295;560;814;0;632;1223;0
7.06.2021;BÝSÝM;25;7;0;0;0;0;0;0;0
8.06.2021;Izulas;68947;26676;793;2491;24;0;3988;9282;0
8.06.2021;NOSTALJÝK TRAMVAY;30;16;2;0;0;0;0;0;0
8.06.2021;BÝSÝM;7;4;1;0;0;0;0;0;0
8.06.2021;Izdeniz;22475;6930;320;581;858;0;718;1204;0
8.06.2021;Ýzban;108994;35566;1666;2597;315;0;4426;9672;0
8.06.2021;Metro Maskematik;237;30;1;3;0;0;0;0;0
8.06.2021;Tramvay Konak;28621;12749;533;1015;41;0;1660;2421;0
8.06.2021;Ýzmir Doðal Yaþam Parký;19;8;0;1;0;0;0;0;0
8.06.2021;Seferihisar Mot. Taþ. Kooperat;3920;1410;84;144;0;0;226;510;0
8.06.2021;Ýzmir BB - Atik Yönetimi DB;1166;526;11;10;0;0;0;283;0
8.06.2021;Tramvay Karþýyaka;9305;4607;154;386;30;0;252;538;0
8.06.2021;Eshot;282628;108377;3526;10111;229;1;17976;37880;0
8.06.2021;Metro;109686;38575;1581;3429;497;0;5796;8909;0
8.06.2021;Ýzdeniz Maskematik;72;10;0;1;0;0;0;0;0
9.06.2021;Izulas;67428;25023;462;2457;24;0;3713;9340;0
9.06.2021;Seferihisar Mot. Taþ. Kooperat;3789;1264;61;116;4;0;267;512;0
9.06.2021;Tramvay Karþýyaka;13097;5856;215;542;33;0;311;824;0
9.06.2021;Ýzdeniz Maskematik;110;13;0;0;0;0;0;0;0
9.06.2021;Ýzban;108039;34837;1279;2559;236;0;4033;9522;0
9.06.2021;Eshot;283444;102728;2448;10254;204;0;17444;37802;0
9.06.2021;ÝBB Bornova Buz Pisti;2;0;0;0;0;0;0;0;0
9.06.2021;Ýzmir Doðal Yaþam Parký;32;8;1;0;0;0;0;4;0
9.06.2021;NOSTALJÝK TRAMVAY;18;23;0;0;0;0;0;0;0
9.06.2021;Ýzmir BB - Atik Yönetimi DB;1207;516;25;19;0;0;0;269;0
9.06.2021;Metro;108025;37112;1213;3366;655;0;4840;8770;0
9.06.2021;Metro Maskematik;194;33;0;3;0;0;0;0;0
9.06.2021;Tramvay Konak;28258;11775;402;985;56;0;1459;2346;0
9.06.2021;BÝSÝM;17;10;1;0;0;0;0;0;0
9.06.2021;Izdeniz;23863;7677;367;603;868;0;642;1275;0
10.06.2021;Izdeniz;20107;5859;266;530;658;0;585;1095;0
10.06.2021;Ýzmir Doðal Yaþam Parký;33;10;2;0;0;0;0;3;0
10.06.2021;Ýzdeniz Maskematik;31;4;2;5;0;0;0;0;0
10.06.2021;BÝSÝM;17;8;1;0;0;0;0;0;0
10.06.2021;Seferihisar Mot. Taþ. Kooperat;3756;1175;76;131;2;0;239;514;0
10.06.2021;Eshot;275711;101622;3316;9912;199;0;17284;36842;0
10.06.2021;NOSTALJÝK TRAMVAY;16;9;0;0;0;0;0;0;0
10.06.2021;Tramvay Karþýyaka;8529;4041;127;329;26;0;206;464;0
10.06.2021;ÝBB Bornova Buz Pisti;0;1;0;0;0;0;0;0;0
10.06.2021;Ýzban;106845;34624;1525;2537;289;0;3979;9477;0
10.06.2021;Tramvay Konak;26997;11377;437;963;67;0;1315;2286;0
10.06.2021;Metro Maskematik;258;30;0;8;0;0;0;0;0
10.06.2021;Izulas;65493;24625;730;2266;20;0;3665;9204;0
10.06.2021;Metro;107927;37399;1399;3448;578;0;4830;8552;0
10.06.2021;Ýzmir BB - Atik Yönetimi DB;769;321;6;16;0;0;0;235;0
11.06.2021;Ýzmir Doðal Yaþam Parký;63;19;4;2;0;0;0;2;0
11.06.2021;NOSTALJÝK TRAMVAY;16;18;0;1;0;0;0;0;0
11.06.2021;Metro Maskematik;174;21;2;4;0;0;0;0;0
11.06.2021;Metro;117817;40739;1523;3671;986;0;5446;9696;0
11.06.2021;Ýzmir BB - Atik Yönetimi DB;823;362;6;16;0;0;0;254;0
11.06.2021;BÝSÝM;26;8;0;0;0;0;0;0;0
11.06.2021;Izulas;63640;23683;720;2265;26;0;3692;9414;0
11.06.2021;Tramvay Karþýyaka;8796;4174;140;289;30;0;257;492;0
11.06.2021;Ýzdeniz Maskematik;106;12;1;1;0;0;0;0;0
11.06.2021;Izdeniz;21270;6636;304;491;890;0;649;1162;0
11.06.2021;Eshot;267269;99238;3138;9683;173;0;17143;36717;0
11.06.2021;Ýzban;104564;34092;1529;2484;314;0;3985;9422;0
11.06.2021;Tramvay Konak;26990;11443;464;932;55;0;1289;2240;0
11.06.2021;Seferihisar Mot. Taþ. Kooperat;3781;1203;71;140;2;0;239;524;0
12.06.2021;Tramvay Karþýyaka;8640;4099;110;228;27;0;187;529;0
12.06.2021;Izulas;59720;19460;269;1976;32;0;2972;7578;0
12.06.2021;Ýzmir BB - Atik Yönetimi DB;1527;520;17;8;0;0;0;250;0
12.06.2021;Eshot;208313;70296;1262;6980;209;0;11834;26242;0
12.06.2021;Metro Maskematik;219;24;0;5;0;0;0;0;0
12.06.2021;Izdeniz;21297;6444;301;333;818;0;354;1050;0
12.06.2021;BÝSÝM;17;4;0;0;0;0;0;0;0
12.06.2021;Ýzmir Doðal Yaþam Parký;154;50;14;0;0;0;0;3;0
12.06.2021;Tramvay Konak;22305;9437;232;605;65;0;852;1624;0
12.06.2021;Ýzdeniz Maskematik;93;8;0;1;0;0;0;0;0
12.06.2021;Metro;86506;28254;796;2529;528;0;2715;6050;0
12.06.2021;NOSTALJÝK TRAMVAY;58;21;7;0;0;0;0;0;0
12.06.2021;Seferihisar Mot. Taþ. Kooperat;3151;926;20;97;4;0;169;380;0
12.06.2021;Ýzban;87307;26902;773;1789;267;0;2612;6855;0
13.06.2021;Ýzmir BB - Atik Yönetimi DB;40;11;1;2;0;0;0;16;0
13.06.2021;Ýzban;20040;4399;99;276;160;0;1120;1860;0
13.06.2021;Metro Maskematik;108;6;0;0;0;0;0;0;0
13.06.2021;Izdeniz;205;50;1;4;12;0;12;21;0
13.06.2021;Izulas;71;18;0;1;0;0;3;7;0
13.06.2021;Ýzdeniz Maskematik;2;1;6;0;0;0;0;0;0
13.06.2021;Eshot;57467;14013;149;1155;114;0;5910;7387;0
13.06.2021;Seferihisar Mot. Taþ. Kooperat;855;172;1;14;3;0;88;117;0
13.06.2021;Tramvay Karþýyaka;279;117;2;2;0;0;22;21;0
13.06.2021;Metro;28992;8982;199;665;458;0;1262;2086;0
13.06.2021;Tramvay Konak;1819;864;10;34;3;0;170;204;0
14.06.2021;Ýzmir BB - Atik Yönetimi DB;781;288;4;12;0;0;0;185;0
14.06.2021;Izdeniz;17123;4730;234;426;607;0;526;893;0
14.06.2021;Izulas;66565;23359;748;2324;16;0;3694;8922;0
14.06.2021;Ýzban;104519;31901;1605;2375;259;0;3739;9186;0
14.06.2021;Tramvay Konak;26887;10859;491;840;59;0;1356;2130;0
14.06.2021;Tramvay Karþýyaka;7453;3454;139;260;18;0;186;415;0
14.06.2021;Metro Maskematik;248;22;2;14;0;0;0;0;0
14.06.2021;BÝSÝM;12;6;0;0;0;0;0;0;0
14.06.2021;Ýzmir Doðal Yaþam Parký;2;0;1;0;0;0;0;0;0
14.06.2021;Seferihisar Mot. Taþ. Kooperat;4043;1147;80;124;2;0;233;489;0
14.06.2021;Eshot;273099;96426;3365;9698;214;0;17406;35806;0
14.06.2021;Metro;115145;38002;1496;3445;589;0;5068;8784;0
14.06.2021;Ýzdeniz Maskematik;41;4;0;3;0;0;0;0;0
14.06.2021;NOSTALJÝK TRAMVAY;18;5;0;2;0;0;0;0;0
15.06.2021;Metro;116833;39949;1692;3877;564;0;5261;9460;0
15.06.2021;Tramvay Karþýyaka;8790;4160;155;345;36;0;203;493;0
15.06.2021;Metro Maskematik;285;29;1;6;0;0;0;0;0
15.06.2021;Ýzdeniz Maskematik;156;12;0;0;0;0;0;0;0
15.06.2021;Ýzmir BB - Atik Yönetimi DB;871;338;8;17;0;0;0;244;0
15.06.2021;NOSTALJÝK TRAMVAY;9;14;3;0;0;0;0;0;0
15.06.2021;Seferihisar Mot. Taþ. Kooperat;3921;1260;69;127;0;0;272;536;0
15.06.2021;Izdeniz;21118;6077;312;632;922;0;605;1136;0
15.06.2021;Izulas;69120;24722;830;2343;29;0;3794;9587;0
15.06.2021;Ýzmir Doðal Yaþam Parký;43;19;0;0;0;0;0;3;0
15.06.2021;Eshot;283877;103871;3550;10395;221;0;17872;37766;0
15.06.2021;BÝSÝM;18;3;0;0;0;0;0;0;0
15.06.2021;Tramvay Konak;27885;12072;500;1027;71;0;1388;2243;0
15.06.2021;Ýzban;109046;35236;1692;2665;289;0;4085;9789;0
16.06.2021;BÝSÝM;13;4;1;0;0;0;0;0;0
16.06.2021;Ýzmir BB - Atik Yönetimi DB;1172;480;23;13;0;0;0;249;0
16.06.2021;Metro Maskematik;295;49;3;5;0;0;0;0;0
16.06.2021;Izulas;67650;24186;516;2397;28;0;3776;9361;0
16.06.2021;Izdeniz;22265;6691;336;587;952;0;601;1200;0
16.06.2021;NOSTALJÝK TRAMVAY;51;16;0;0;0;0;0;0;0
16.06.2021;Seferihisar Mot. Taþ. Kooperat;3729;1161;59;116;4;0;253;459;0
16.06.2021;Ýzdeniz Maskematik;45;24;2;1;0;0;0;0;0
16.06.2021;Ýzban;108622;34141;1359;2447;399;0;4231;9543;0
16.06.2021;Eshot;281787;99081;2438;10290;286;0;17890;37323;0
16.06.2021;Tramvay Karþýyaka;12401;5395;244;483;34;0;276;803;0
16.06.2021;Metro;112164;37741;1331;3452;551;0;5147;9049;0
16.06.2021;Tramvay Konak;28004;11181;461;926;67;0;1491;2190;0
16.06.2021;Ýzmir Doðal Yaþam Parký;29;16;1;0;0;0;0;0;0
17.06.2021;Ýzmir Doðal Yaþam Parký;32;17;1;1;0;0;0;1;0
17.06.2021;Izdeniz;23319;6854;296;614;1129;0;663;1277;0
17.06.2021;Metro Maskematik;255;23;0;8;0;0;0;0;0
17.06.2021;Eshot;289429;103666;3433;10468;256;0;18116;38515;0
17.06.2021;Metro;121060;41819;1833;3841;745;0;5388;9762;0
17.06.2021;Izulas;68529;25337;807;2432;36;0;3897;9777;0
17.06.2021;Tramvay Konak;19202;7648;367;709;50;0;949;1593;0
17.06.2021;BÝSÝM;15;9;4;0;0;0;0;0;0
17.06.2021;Tramvay Karþýyaka;9819;4430;182;334;47;0;236;546;0
17.06.2021;Ýzban;111140;35110;1631;2659;306;0;4098;9940;0
17.06.2021;Seferihisar Mot. Taþ. Kooperat;4050;1340;68;130;2;0;211;513;0
17.06.2021;NOSTALJÝK TRAMVAY;43;10;0;1;0;0;0;0;0
17.06.2021;Ýzmir BB - Atik Yönetimi DB;1321;567;28;21;0;0;0;282;0
17.06.2021;Ýzdeniz Maskematik;68;3;0;0;0;0;0;0;0
17.06.2021;ÝBB Bornova Buz Pisti;1;0;0;0;0;0;0;0;0
18.06.2021;Izdeniz;23416;7450;341;549;1293;0;651;1235;0
18.06.2021;Ýzmir BB - Atik Yönetimi DB;1081;470;12;18;0;0;0;250;0
18.06.2021;BÝSÝM;23;9;0;1;0;0;0;0;0
18.06.2021;Tramvay Karþýyaka;10008;4857;189;364;69;0;249;553;0
18.06.2021;Metro;116912;40627;1600;3770;704;0;5169;9292;0
18.06.2021;Ýzban;112336;35646;1630;2629;360;0;4204;9701;0
18.06.2021;Ýzmir Doðal Yaþam Parký;35;15;0;0;0;0;0;1;0
18.06.2021;Seferihisar Mot. Taþ. Kooperat;4058;1326;76;153;3;0;248;550;0
18.06.2021;Izulas;68774;25455;748;2500;28;0;3717;9808;0
18.06.2021;Ýzdeniz Maskematik;56;7;1;1;0;0;0;0;0
18.06.2021;Tramvay Konak;23530;9534;392;743;68;0;1117;2009;0
18.06.2021;Eshot;288042;104709;3324;10400;342;0;17439;38337;0
18.06.2021;Metro Maskematik;240;31;1;4;0;0;0;0;0
18.06.2021;NOSTALJÝK TRAMVAY;46;11;1;0;0;0;0;0;0
19.06.2021;Tramvay Karþýyaka;9796;4494;136;250;46;0;189;576;0
19.06.2021;Metro Maskematik;180;23;0;5;0;0;0;0;0
19.06.2021;Metro;98162;30821;865;2627;1034;0;2757;6528;0
19.06.2021;Ýzmir BB - Atik Yönetimi DB;1630;573;16;17;0;0;0;283;0
19.06.2021;Ýzdeniz Maskematik;53;5;0;0;0;0;0;0;0
19.06.2021;Tramvay Konak;24337;9928;352;669;119;0;844;1802;0
19.06.2021;Izulas;68166;21875;324;2095;59;0;3068;8079;0
19.06.2021;BÝSÝM;21;6;1;0;0;0;0;0;0
19.06.2021;Eshot;236264;78238;1429;7597;311;0;12166;27988;0
19.06.2021;Seferihisar Mot. Taþ. Kooperat;3692;1099;50;102;6;0;193;381;0
19.06.2021;Ýzban;99369;29442;860;1982;423;0;2855;7418;0
19.06.2021;Izdeniz;23487;7115;301;385;1731;0;362;1204;0
19.06.2021;Ýzmir Doðal Yaþam Parký;215;56;8;2;0;0;0;1;0
19.06.2021;NOSTALJÝK TRAMVAY;58;14;5;0;0;0;0;0;0
20.06.2021;Seferihisar Mot. Taþ. Kooperat;1102;245;3;22;3;0;97;122;0
20.06.2021;Izulas;67;21;1;1;0;0;11;7;0
20.06.2021;Izdeniz;241;63;1;3;20;0;8;27;0
20.06.2021;Eshot;61164;14983;174;1181;153;0;5853;7213;0
20.06.2021;Tramvay Konak;1679;639;21;33;7;0;177;168;0
20.06.2021;Ýzban;20894;4196;95;258;185;0;1102;1766;0
20.06.2021;Ýzdeniz Maskematik;4;0;0;0;0;0;0;0;0
20.06.2021;Metro;13821;3792;52;262;106;0;753;1090;0
20.06.2021;Ýzmir BB - Atik Yönetimi DB;37;19;0;0;0;0;0;13;0
20.06.2021;Metro Maskematik;29;5;0;0;0;0;0;0;0
20.06.2021;Tramvay Karþýyaka;345;100;0;4;0;0;13;32;0
21.06.2021;Eshot;301171;105182;3763;11339;206;0;17874;41236;0
21.06.2021;Seferihisar Mot. Taþ. Kooperat;4519;1244;84;163;5;0;261;545;0
21.06.2021;Izdeniz;23530;6962;313;580;943;0;592;1282;0
21.06.2021;Ýzmir BB - Atik Yönetimi DB;1151;462;18;14;0;0;0;255;0
21.06.2021;Tramvay Karþýyaka;9443;4470;190;313;21;0;224;579;0
21.06.2021;Metro Maskematik;190;33;1;4;0;0;0;0;0
21.06.2021;BÝSÝM;14;6;0;0;0;0;0;0;0
21.06.2021;Ýzdeniz Maskematik;40;8;1;1;0;0;0;0;0
21.06.2021;Ýzban;116617;36199;1788;2851;467;0;4221;10080;0
21.06.2021;Ýzmir Doðal Yaþam Parký;36;13;0;1;0;0;0;1;0
21.06.2021;Metro;117930;39456;1793;3689;531;0;5213;9502;0
21.06.2021;Tramvay Konak;28969;12257;527;984;66;0;1415;2540;0
21.06.2021;Izulas;72109;25980;812;2588;27;0;3830;10519;0
21.06.2021;NOSTALJÝK TRAMVAY;31;10;0;0;0;0;0;0;0
22.06.2021;Ýzmir Doðal Yaþam Parký;45;29;0;0;0;0;0;2;0
22.06.2021;Ýzban;109337;34387;1810;2522;383;0;4024;9504;0
22.06.2021;Metro Maskematik;192;26;1;0;0;0;0;0;0
22.06.2021;Seferihisar Mot. Taþ. Kooperat;4167;1273;82;146;6;0;259;482;0
22.06.2021;Tramvay Karþýyaka;9549;4384;202;373;34;0;275;539;0
22.06.2021;NOSTALJÝK TRAMVAY;33;19;0;0;0;0;0;0;0
22.06.2021;Izdeniz;22879;6687;376;590;968;0;636;1177;0
22.06.2021;BÝSÝM;14;5;0;0;0;0;0;0;0
22.06.2021;Metro;119350;40071;1804;3800;542;0;5174;9626;0
